merchant_id,gender,business_size_idx,daily_thrift_freq,cash_out_freq,avg_txn_value,account_age_months,repaid
MERCH_10515,F,0,3,1.52,2606.13,25,1
MERCH_10516,F,1,0,0.0,1324.2,5,0
MERCH_10517,M,1,1,0.73,10452.71,8,0
MERCH_10518,M,2,1,0.82,7596.35,22,1
MERCH_10519,F,0,1,0.85,6855.91,14,1
MERCH_10520,F,0,2,1.53,490.74,19,1
MERCH_10521,F,0,5,3.94,3031.55,26,1
MERCH_10522,M,1,5,3.74,5298.39,33,1
MERCH_10523,M,0,7,5.3,2222.99,12,1
MERCH_10524,M,0,3,2.73,1720.05,29,1
MERCH_10525,F,2,2,1.0,20825.97,12,0
MERCH_10526,F,0,5,2.76,2865.3,29,1
MERCH_10527,F,1,1,0.45,30770.32,20,0
MERCH_10528,F,0,2,1.72,833.16,34,1
MERCH_10529,M,1,3,1.94,3037.36,30,1
MERCH_10530,M,1,6,5.39,4738.17,29,1
MERCH_10531,M,2,2,1.25,8298.97,2,0
MERCH_10532,M,2,2,1.29,2204.95,26,0
MERCH_10533,F,0,3,1.94,756.48,1,0
MERCH_10534,M,0,4,2.95,2894.38,28,1
MERCH_10535,M,0,2,1.64,1280.28,8,1
MERCH_10536,M,1,1,0.59,18534.45,31,1
MERCH_10537,F,2,2,1.49,10853.19,19,0
MERCH_10538,F,0,4,2.05,3834.78,13,0
MERCH_10539,F,1,2,1.41,21029.84,16,0
MERCH_10540,M,0,5,3.5,469.34,23,1
MERCH_10541,F,1,0,0.0,4107.29,11,0
MERCH_10542,F,2,2,1.79,2578.25,24,0
MERCH_10543,M,0,6,4.01,3402.61,10,0
MERCH_10544,F,0,2,0.83,5096.67,5,0
MERCH_10545,F,0,8,6.92,2957.73,12,1
MERCH_10546,F,1,0,0.0,21432.29,26,0
MERCH_10547,M,1,0,0.0,13130.01,28,0
MERCH_10548,F,0,3,1.23,2504.13,16,1
MERCH_10549,M,0,4,2.38,7934.09,2,1
MERCH_10550,F,0,4,3.0,3772.38,26,0
MERCH_10551,M,1,2,1.21,10546.65,4,0
MERCH_10552,F,1,1,0.91,16675.23,29,0
MERCH_10553,F,0,5,3.76,2025.52,16,1
MERCH_10554,M,1,3,2.27,4876.21,22,0
MERCH_10555,F,1,0,0.0,8908.24,6,1
MERCH_10556,F,0,3,1.26,3325.28,28,0
MERCH_10557,F,0,7,5.64,3042.07,11,1
MERCH_10558,M,1,5,3.97,16483.65,21,1
MERCH_10559,F,2,0,0.0,7937.58,26,1
MERCH_10560,M,0,4,2.52,333.78,22,1
MERCH_10561,F,0,1,0.7,1546.05,30,1
MERCH_10562,F,0,6,4.86,3023.91,30,0
MERCH_10563,F,1,2,1.58,10540.71,33,0
MERCH_10564,F,0,0,0.0,3668.88,30,1
MERCH_10565,F,0,1,0.9,2595.94,30,0
MERCH_10566,F,1,1,0.74,15124.12,26,1
MERCH_10567,F,1,5,2.04,7158.82,6,1
MERCH_10568,M,0,6,4.44,1128.07,4,1
MERCH_10569,F,0,2,1.47,3450.91,15,0
MERCH_10570,F,1,1,0.44,1445.76,3,1
MERCH_10571,M,0,7,4.45,899.34,16,1
MERCH_10572,F,0,3,2.27,4521.75,16,1
MERCH_10573,F,2,2,1.57,2584.26,27,0
MERCH_10574,M,0,4,3.56,1750.73,6,1
MERCH_10575,M,1,1,0.86,11193.96,21,0
MERCH_10576,F,2,1,0.46,9681.0,13,0
MERCH_10577,M,0,3,2.2,1918.4,9,0
MERCH_10578,F,0,7,5.1,4636.16,8,1
MERCH_10579,F,1,2,1.13,1786.14,28,0
MERCH_10580,F,2,1,0.5,5364.93,19,1
MERCH_10581,M,2,1,0.51,4251.27,29,0
MERCH_10582,F,1,3,1.49,15188.92,31,0
MERCH_10583,F,0,4,3.37,2573.57,33,1
MERCH_10584,F,1,1,0.48,12715.95,6,0
MERCH_10585,F,0,3,1.64,3197.43,4,1
MERCH_10586,F,0,3,1.56,1451.39,16,0
MERCH_10587,F,0,4,3.17,5057.91,3,1
MERCH_10588,F,0,2,0.97,3627.77,25,1
MERCH_10589,F,1,0,0.0,3483.77,17,0
MERCH_10590,F,0,6,3.63,2917.34,22,1
MERCH_10591,F,0,2,1.14,5719.65,18,1
MERCH_10592,F,0,2,1.24,4338.82,32,1
MERCH_10593,F,2,4,3.26,26564.54,18,1
MERCH_10594,M,1,1,0.41,12302.67,26,1
MERCH_10595,F,0,3,1.26,8146.35,25,0
MERCH_10596,M,0,2,1.08,8049.91,28,1
MERCH_10597,F,0,3,2.67,1663.82,23,1
MERCH_10598,F,2,1,0.49,1792.35,8,0
MERCH_10599,F,1,2,1.9,10954.21,13,0
MERCH_10600,F,1,6,5.06,5183.86,10,1
MERCH_10601,F,1,6,3.91,12013.52,3,0
MERCH_10602,F,0,7,5.68,1489.77,10,1
MERCH_10603,F,1,2,1.37,20502.16,15,1
MERCH_10604,F,1,0,0.0,8248.81,24,0
MERCH_10605,F,0,6,4.32,9317.08,10,1
MERCH_10606,F,0,4,3.03,3391.56,21,1
MERCH_10607,F,1,1,0.43,15953.94,28,0
MERCH_10608,F,2,1,0.74,9422.43,2,0
MERCH_10609,M,0,2,1.59,2334.41,4,0
MERCH_10610,F,2,2,1.14,1946.72,3,0
MERCH_10611,M,1,0,0.0,224.93,32,1
MERCH_10612,F,0,6,2.88,1514.41,34,1
MERCH_10613,F,0,8,7.21,3145.26,16,1
MERCH_10614,M,0,4,3.09,3621.27,4,1
MERCH_10615,M,1,1,0.77,6817.98,18,0
MERCH_10616,F,0,4,3.53,952.01,28,1
MERCH_10617,F,0,5,4.29,967.07,6,1
MERCH_10618,M,1,1,0.59,6430.95,1,0
MERCH_10619,M,1,2,1.58,14881.57,16,0
MERCH_10620,F,0,8,3.42,2322.44,9,1
MERCH_10621,F,0,2,1.31,4569.95,17,1
MERCH_10622,F,0,5,4.58,1240.27,34,1
MERCH_10623,F,1,2,1.1,21717.97,31,0
MERCH_10624,F,1,2,0.85,2538.99,34,1
MERCH_10625,F,0,5,3.6,2840.9,34,0
MERCH_10626,F,1,3,1.79,3984.01,1,1
MERCH_10627,M,1,0,0.0,912.03,15,1
MERCH_10628,F,1,1,0.72,9747.5,31,1
MERCH_10629,F,1,1,0.74,5771.86,14,1
MERCH_10630,M,0,2,1.28,3461.56,34,1
MERCH_10631,M,0,4,2.72,2353.44,1,1
MERCH_10632,F,1,0,0.0,6365.73,35,1
MERCH_10633,F,1,3,2.78,7479.33,11,0
MERCH_10634,F,1,1,0.79,2919.28,17,0
MERCH_10635,F,0,4,1.96,641.53,5,1
MERCH_10636,F,2,2,1.2,19842.53,17,0
MERCH_10637,F,1,4,3.54,5127.17,18,1
MERCH_10638,F,0,3,1.9,2201.4,25,1
MERCH_10639,F,0,7,6.48,8204.87,35,1
MERCH_10640,F,1,1,0.67,6767.65,16,0
MERCH_10641,F,1,2,1.75,5294.33,23,0
MERCH_10642,F,0,4,1.68,7026.17,21,1
MERCH_10643,F,2,0,0.0,11175.84,29,1
MERCH_10644,F,0,4,3.14,2530.33,10,0
MERCH_10645,M,0,3,2.62,460.01,20,1
MERCH_10646,F,2,2,1.47,3178.32,7,1
MERCH_10647,M,2,2,0.99,1117.69,30,0
MERCH_10648,M,1,0,0.0,3423.58,29,0
MERCH_10649,F,2,3,2.15,6428.1,1,0
MERCH_10650,F,0,3,1.38,7015.74,21,0
MERCH_10651,F,2,1,0.66,4229.79,7,0
MERCH_10652,F,0,7,5.49,2090.13,4,1
MERCH_10653,M,0,5,3.24,2434.02,15,1
MERCH_10654,F,0,4,3.52,1234.94,34,0
MERCH_10655,F,0,2,1.27,3009.28,2,1
MERCH_10656,F,0,5,3.6,2426.14,3,1
MERCH_10657,F,0,10,5.16,2524.97,4,1
MERCH_10658,F,0,2,1.36,2235.33,27,1
MERCH_10659,F,0,10,5.23,1369.86,4,1
MERCH_10660,F,1,2,1.05,4666.38,19,1
MERCH_10661,M,0,7,3.88,1041.81,34,1
MERCH_10662,F,0,3,1.27,1632.26,16,1
MERCH_10663,F,1,2,0.98,7701.88,22,1
MERCH_10664,F,2,2,1.27,4707.49,32,1
MERCH_10665,F,1,1,0.47,8534.19,2,1
MERCH_10666,F,0,9,4.26,4481.62,17,1
MERCH_10667,F,1,2,1.86,1822.6,23,1
MERCH_10668,F,0,7,4.44,3819.97,12,1
MERCH_10669,F,0,6,3.73,472.32,13,1
MERCH_10670,F,0,4,2.19,2229.01,10,1
MERCH_10671,M,1,1,0.68,8282.82,4,0
MERCH_10672,F,0,2,1.46,874.44,7,1
MERCH_10673,F,0,5,3.15,620.46,2,1
MERCH_10674,F,0,3,1.85,1573.64,15,0
MERCH_10675,M,2,3,2.36,7873.13,9,0
MERCH_10676,F,1,1,0.92,8093.97,24,1
MERCH_10677,F,0,4,3.53,4641.45,6,1
MERCH_10678,M,1,1,0.47,21966.34,7,0
MERCH_10679,M,1,2,1.52,2790.9,16,1
MERCH_10680,M,1,3,1.21,4123.82,17,0
MERCH_10681,F,0,3,2.24,74.45,30,1
MERCH_10682,F,2,1,0.66,5851.81,8,0
MERCH_10683,M,0,3,2.01,397.26,3,1
MERCH_10684,M,1,2,1.45,5712.08,25,0
MERCH_10685,F,0,3,2.43,1350.0,29,1
MERCH_10686,F,0,8,6.41,1411.81,21,1
MERCH_10687,F,0,3,1.27,4190.63,6,0
MERCH_10688,M,1,0,0.0,4610.42,23,0
MERCH_10689,F,0,7,5.99,2825.78,11,1
MERCH_10690,F,1,2,0.87,3923.15,6,0
MERCH_10691,F,0,3,1.73,2637.92,27,1
MERCH_10692,F,1,2,1.67,1413.79,27,0
MERCH_10693,F,1,4,2.68,26069.9,13,1
MERCH_10694,F,1,2,1.56,12644.53,9,0
MERCH_10695,F,1,2,1.35,6556.15,8,0
MERCH_10696,F,1,2,1.88,5326.3,27,1
MERCH_10697,F,0,4,3.66,701.58,32,1
MERCH_10698,F,1,2,1.11,27253.4,29,0
MERCH_10699,F,0,1,0.61,2123.12,33,1
MERCH_10700,F,1,6,3.82,3061.34,5,0
MERCH_10701,F,1,2,0.91,8134.42,9,0
MERCH_10702,F,0,5,3.11,2124.15,13,1
MERCH_10703,F,0,4,3.3,4781.88,33,1
MERCH_10704,F,0,4,3.46,6401.42,30,1
MERCH_10705,M,1,1,0.89,6730.18,25,1
MERCH_10706,F,2,3,1.22,3383.29,6,1
MERCH_10707,M,1,2,1.67,5053.68,10,0
MERCH_10708,F,1,2,1.35,15464.26,19,1
MERCH_10709,M,2,1,0.51,8920.14,11,0
MERCH_10710,M,0,2,1.35,579.73,17,1
MERCH_10711,F,0,3,2.59,3638.76,2,0
MERCH_10712,F,1,4,2.56,1874.11,7,1
MERCH_10713,F,1,3,2.83,10265.51,31,0
MERCH_10714,F,2,2,1.48,7256.09,31,1
MERCH_10715,M,0,2,1.34,1490.15,17,0
MERCH_10716,M,0,5,2.81,2439.46,15,0
MERCH_10717,M,0,7,2.84,1140.35,7,0
MERCH_10718,F,0,7,5.15,2056.8,30,1
MERCH_10719,M,0,3,2.15,3804.04,14,0
MERCH_10720,M,1,1,0.68,7580.94,31,0
MERCH_10721,F,0,3,2.09,4119.16,9,1
MERCH_10722,F,1,3,2.59,16530.27,9,0
MERCH_10723,M,0,4,2.3,1453.02,2,0
MERCH_10724,F,1,2,1.41,10284.72,22,0
MERCH_10725,M,0,6,4.64,4288.31,16,1
MERCH_10726,F,0,2,1.03,137.97,2,0
MERCH_10727,M,0,2,1.82,1199.21,15,1
MERCH_10728,F,2,0,0.0,6764.62,6,1
MERCH_10729,F,1,1,0.43,3241.73,23,1
MERCH_10730,F,0,1,0.88,3922.43,28,1
MERCH_10731,M,0,5,4.56,4191.42,17,0
MERCH_10732,M,2,0,0.0,20318.21,19,0
MERCH_10733,F,0,5,3.17,4340.3,5,1
MERCH_10734,F,0,9,8.52,862.31,23,1
MERCH_10735,M,1,2,0.94,19712.46,19,1
MERCH_10736,F,2,1,0.7,6682.43,1,0
MERCH_10737,M,0,3,1.48,7015.34,27,1
MERCH_10738,F,0,7,4.49,2177.93,25,1
MERCH_10739,F,2,1,0.91,14892.23,6,0
MERCH_10740,F,0,3,2.51,2809.39,17,1
MERCH_10741,F,0,4,3.32,1873.84,12,0
MERCH_10742,M,1,5,2.97,2061.07,25,1
MERCH_10743,F,2,3,2.74,13216.19,10,0
MERCH_10744,F,0,5,3.01,2565.93,24,0
MERCH_10745,M,2,2,0.84,2170.45,11,0
MERCH_10746,F,1,0,0.0,3754.79,24,1
MERCH_10747,F,0,2,1.2,1383.07,3,1
MERCH_10748,M,2,1,0.48,5231.38,20,0
MERCH_10749,F,0,6,5.48,3164.69,23,0
MERCH_10750,F,0,8,6.0,2276.39,5,1
MERCH_10751,M,1,1,0.92,4400.84,13,0
MERCH_10752,F,0,2,1.44,5025.13,6,0
MERCH_10753,F,0,4,1.74,2585.93,2,1
MERCH_10754,F,0,4,1.67,1715.45,29,1
MERCH_10755,M,0,1,0.9,1899.08,5,0
MERCH_10756,F,1,5,2.11,1488.52,15,1
MERCH_10757,F,1,1,0.74,8089.51,8,1
MERCH_10758,M,2,2,1.13,3736.63,34,1
MERCH_10759,M,0,4,3.11,1712.84,26,1
MERCH_10760,F,0,4,2.23,4294.81,9,0
MERCH_10761,F,0,8,3.36,2694.75,8,1
MERCH_10762,F,0,4,3.21,554.9,14,1
MERCH_10763,M,0,5,2.85,537.78,25,1
MERCH_10764,F,1,3,2.11,8284.11,34,1
MERCH_10765,F,2,1,0.83,23947.18,3,0
MERCH_10766,M,2,1,0.79,6773.62,32,1
MERCH_10767,M,0,1,0.59,3393.9,5,1
MERCH_10768,F,2,1,0.81,8217.62,15,0
MERCH_10769,M,0,2,1.82,6491.68,28,1
MERCH_10770,F,0,5,3.68,3934.21,18,1
MERCH_10771,M,2,2,1.57,8271.94,11,0
MERCH_10772,F,1,1,0.88,16037.65,10,1
MERCH_10773,F,0,4,3.46,2848.74,4,0
MERCH_10774,M,0,3,1.78,877.26,20,1
MERCH_10775,F,0,4,3.78,4249.14,5,0
MERCH_10776,F,1,2,0.83,17804.97,1,0
MERCH_10777,M,0,3,2.83,5025.48,13,0
MERCH_10778,M,2,1,0.54,11281.11,22,0
MERCH_10779,F,0,4,2.57,776.18,13,1
MERCH_10780,M,0,6,5.32,1033.51,15,1
MERCH_10781,F,0,4,2.14,4055.15,9,0
MERCH_10782,F,1,2,1.05,6056.05,3,0
MERCH_10783,F,0,4,3.01,581.59,2,1
MERCH_10784,F,1,2,1.58,16408.37,12,1
MERCH_10785,M,2,3,1.21,5709.41,24,1
MERCH_10786,F,2,1,0.65,21053.64,18,0
MERCH_10787,F,1,0,0.0,10126.37,25,1
MERCH_10788,F,2,1,0.55,5091.16,15,0
MERCH_10789,M,1,5,3.5,9908.15,1,0
MERCH_10790,F,1,4,1.94,6510.84,8,1
MERCH_10791,F,0,6,3.47,2484.56,7,1
MERCH_10792,F,0,4,3.17,2348.51,35,0
MERCH_10793,F,0,3,2.64,4622.49,16,0
MERCH_10794,F,0,1,0.72,5837.97,17,1
MERCH_10795,M,0,3,1.32,3196.76,30,1
MERCH_10796,M,2,3,2.32,4684.61,18,1
MERCH_10797,F,0,3,2.68,2827.18,12,1
MERCH_10798,M,0,3,2.03,6344.43,28,1
MERCH_10799,M,1,0,0.0,7369.19,11,1
MERCH_10800,M,0,6,5.67,4667.28,6,0
MERCH_10801,F,0,3,2.25,3064.34,26,0
MERCH_10802,F,0,6,5.06,1841.26,16,1
MERCH_10803,F,0,5,3.78,1389.09,9,1
MERCH_10804,F,0,4,2.09,4100.95,18,1
MERCH_10805,M,1,3,1.67,9475.1,33,0
MERCH_10806,M,1,1,0.77,3083.84,19,0
MERCH_10807,M,0,4,2.6,4539.19,9,1
MERCH_10808,F,0,1,0.62,2878.27,9,0
MERCH_10809,F,0,6,2.47,6648.01,5,1
MERCH_10810,M,1,0,0.0,1658.62,23,1
MERCH_10811,M,0,4,3.55,3575.22,34,1
MERCH_10812,F,0,5,3.27,3062.26,22,1
MERCH_10813,M,1,3,2.36,10251.0,5,0
MERCH_10814,M,0,2,1.0,1441.86,1,0
MERCH_10815,F,0,9,6.09,329.02,26,1
MERCH_10816,F,0,4,2.57,1298.26,18,1
MERCH_10817,F,2,1,0.76,8577.22,26,1
MERCH_10818,F,2,0,0.0,7859.63,15,0
MERCH_10819,F,1,3,2.02,13326.7,2,0
MERCH_10820,M,0,8,4.5,2312.49,15,1
MERCH_10821,F,1,6,2.56,30519.55,11,0
MERCH_10822,F,2,3,2.71,5535.32,20,0
MERCH_10823,F,2,2,0.81,25087.36,17,0
MERCH_10824,F,0,5,2.77,4198.78,5,1
MERCH_10825,M,1,1,0.65,12965.43,33,0
MERCH_10826,F,0,6,3.45,1700.01,25,1
MERCH_10827,F,0,0,0.0,7559.8,7,0
MERCH_10828,M,1,1,0.65,16061.14,34,0
MERCH_10829,F,0,1,0.54,5162.8,15,1
MERCH_10830,F,2,4,1.79,6078.74,13,1
MERCH_10831,F,0,4,1.9,4276.9,32,1
MERCH_10832,F,1,2,1.33,10019.74,14,0
MERCH_10833,F,2,5,4.33,1943.98,20,0
MERCH_10834,F,2,1,0.46,6632.92,16,0
MERCH_10835,F,0,3,2.32,2063.44,30,1
MERCH_10836,M,0,0,0.0,4081.0,19,1
MERCH_10837,F,1,3,1.66,12301.67,22,1
MERCH_10838,F,0,2,1.54,2369.38,10,0
MERCH_10839,F,2,3,2.33,11162.75,8,0
MERCH_10840,F,2,4,3.16,1233.66,29,1
MERCH_10841,M,0,2,1.78,2689.86,14,1
MERCH_10842,F,0,2,1.24,2030.46,11,1
MERCH_10843,M,0,2,1.07,2495.02,30,1
MERCH_10844,F,2,1,0.7,13786.17,33,1
MERCH_10845,F,0,3,1.3,5551.19,34,1
MERCH_10846,F,0,7,4.09,1334.69,5,1
MERCH_10847,M,0,5,4.43,676.29,5,0
MERCH_10848,F,1,1,0.69,17900.88,17,0
MERCH_10849,F,0,7,4.48,473.65,19,1
MERCH_10850,F,0,4,2.18,3295.82,26,0
MERCH_10851,M,2,3,1.61,9583.68,2,1
MERCH_10852,F,2,1,0.53,23456.73,14,1
MERCH_10853,M,1,3,2.57,16904.43,28,0
MERCH_10854,F,0,5,4.71,2305.45,4,1
MERCH_10855,F,0,6,4.16,2284.27,3,1
MERCH_10856,F,1,0,0.0,14610.3,15,1
MERCH_10857,F,0,7,5.69,2823.91,22,1
MERCH_10858,F,2,1,0.88,6825.06,19,0
MERCH_10859,F,1,1,0.91,4180.1,34,1
MERCH_10860,M,0,5,3.73,3264.07,10,1
MERCH_10861,F,2,1,0.68,5980.88,34,0
MERCH_10862,F,2,1,0.74,25675.64,16,0
MERCH_10863,F,0,4,1.63,786.52,22,1
MERCH_10864,F,1,2,1.52,10071.16,32,1
MERCH_10865,F,0,5,3.95,4174.6,17,0
MERCH_10866,F,0,6,4.78,1899.14,9,1
MERCH_10867,F,0,4,2.84,3580.47,33,1
MERCH_10868,M,1,3,2.36,8050.86,33,1
MERCH_10869,M,2,1,0.75,11374.6,2,0
MERCH_10870,F,1,5,2.32,7793.01,14,1
MERCH_10871,F,0,4,3.58,2922.68,33,1
MERCH_10872,F,1,1,0.74,9602.68,1,1
MERCH_10873,F,0,2,1.6,11501.23,22,1
MERCH_10874,F,2,0,0.0,5382.77,30,1
MERCH_10875,F,0,10,9.06,2140.57,27,1
MERCH_10876,M,0,5,3.38,1928.65,33,1
MERCH_10877,M,0,2,1.55,786.48,16,1
MERCH_10878,F,1,1,0.92,12731.72,10,0
MERCH_10879,F,0,6,5.42,2289.96,27,1
MERCH_10880,F,1,2,1.51,5679.43,2,1
MERCH_10881,M,0,3,1.47,1858.2,30,1
MERCH_10882,F,0,6,5.54,7202.15,19,1
MERCH_10883,F,0,4,3.77,6781.98,19,0
MERCH_10884,M,2,1,0.46,23184.74,35,0
MERCH_10885,F,2,2,1.3,6156.48,11,1
MERCH_10886,M,0,1,0.7,434.81,32,1
MERCH_10887,F,0,9,4.06,2291.22,16,1
MERCH_10888,F,0,3,1.51,2375.0,17,1
MERCH_10889,F,1,0,0.0,10909.74,29,1
MERCH_10890,M,0,5,4.65,1519.51,20,1
MERCH_10891,M,2,3,1.25,6554.84,24,0
MERCH_10892,M,2,3,2.71,6473.25,4,1
MERCH_10893,F,0,3,2.68,4484.26,5,1
MERCH_10894,M,0,2,1.74,3802.3,19,1
MERCH_10895,F,2,4,2.43,10929.75,24,0
MERCH_10896,F,1,1,0.67,3599.73,1,0
MERCH_10897,M,0,7,4.35,8679.41,35,1
MERCH_10898,F,0,7,6.45,6746.06,2,1
MERCH_10899,F,0,7,4.81,5646.71,10,1
MERCH_10900,F,0,8,3.55,403.88,6,1
MERCH_10901,F,0,5,2.75,970.75,20,0
MERCH_10902,F,0,5,3.27,3174.57,19,0
MERCH_10903,F,1,2,1.85,6674.42,29,1
MERCH_10904,F,0,5,3.56,1089.19,24,1
MERCH_10905,M,0,4,3.13,1814.85,9,1
MERCH_10906,M,0,4,1.79,7661.77,32,0
MERCH_10907,F,1,0,0.0,4163.95,5,0
MERCH_10908,F,2,2,1.39,19673.25,21,1
MERCH_10909,F,0,2,1.81,2522.47,17,1
MERCH_10910,F,0,3,1.94,1269.91,24,1
MERCH_10911,F,2,1,0.78,3386.35,27,0
MERCH_10912,F,0,7,4.61,2474.33,18,1
MERCH_10913,F,0,0,0.0,2652.83,22,0
MERCH_10914,F,0,5,2.75,3066.12,6,1
MERCH_10915,F,0,4,1.75,654.08,28,1
MERCH_10916,F,0,6,3.85,5924.92,20,0
MERCH_10917,M,2,0,0.0,5776.17,16,0
MERCH_10918,M,1,1,0.53,16611.34,19,0
MERCH_10919,F,0,3,2.01,988.0,8,1
MERCH_10920,M,2,2,1.3,12779.45,18,0
MERCH_10921,F,0,3,2.08,591.28,31,1
MERCH_10922,M,0,2,1.0,2911.73,2,0
MERCH_10923,M,1,2,1.39,18979.15,32,0
MERCH_10924,F,1,0,0.0,16369.56,15,0
MERCH_10925,F,0,3,1.67,3284.02,11,1
MERCH_10926,F,0,7,5.06,3559.82,5,1
MERCH_10927,F,1,2,0.96,8868.6,29,1
MERCH_10928,F,1,2,1.79,8618.14,20,0
MERCH_10929,F,1,4,3.66,859.39,20,1
MERCH_10930,F,0,3,2.29,4240.05,18,0
MERCH_10931,M,0,2,1.13,1275.92,12,0
MERCH_10932,M,0,6,4.47,2151.51,17,1
MERCH_10933,F,0,1,0.73,3420.98,4,1
MERCH_10934,F,2,1,0.62,14251.8,19,0
MERCH_10935,F,0,1,0.56,976.45,23,1
MERCH_10936,F,0,4,1.97,1332.37,27,1
MERCH_10937,M,1,1,0.52,19764.35,14,0
MERCH_10938,F,0,6,4.55,4375.65,4,1
MERCH_10939,F,0,4,3.55,5414.97,4,0
MERCH_10940,F,1,2,1.22,11254.46,24,0
MERCH_10941,F,2,1,0.47,7347.76,23,1
MERCH_10942,M,1,3,1.22,13957.92,11,0
MERCH_10943,M,0,3,1.87,752.98,33,1
MERCH_10944,F,1,1,0.53,8636.74,5,0
MERCH_10945,F,1,0,0.0,14241.64,27,0
MERCH_10946,F,0,5,2.66,2706.42,27,1
MERCH_10947,M,0,4,3.06,1268.49,31,0
MERCH_10948,M,2,0,0.0,4293.81,12,0
MERCH_10949,F,0,6,5.41,2729.97,6,1
MERCH_10950,F,1,1,0.78,8519.75,12,1
MERCH_10951,M,0,4,1.96,240.25,14,1
MERCH_10952,F,0,3,2.44,5048.24,22,1
MERCH_10953,M,0,3,1.5,1615.3,11,1
MERCH_10954,F,1,6,4.24,2745.51,13,1
MERCH_10955,F,0,3,1.33,2828.38,6,1
MERCH_10956,F,1,3,1.28,4059.21,20,1
MERCH_10957,F,1,1,0.66,5791.99,2,0
MERCH_10958,F,1,1,0.46,11476.07,11,0
MERCH_10959,M,2,2,1.14,9138.1,8,1
MERCH_10960,F,1,2,1.17,6533.14,30,0
MERCH_10961,F,0,4,3.29,1770.56,27,1
MERCH_10962,F,2,1,0.58,7300.1,4,0
MERCH_10963,F,1,4,2.69,5889.94,7,0
MERCH_10964,F,0,2,1.65,875.62,24,0
MERCH_10965,F,0,3,1.54,2728.98,32,1
MERCH_10966,M,1,0,0.0,23723.29,19,0
MERCH_10967,F,0,1,0.86,748.65,35,1
MERCH_10968,F,1,1,0.94,19046.44,3,0
MERCH_10969,F,0,4,2.58,1770.96,18,0
MERCH_10970,M,0,3,1.81,1880.72,22,1
MERCH_10971,M,1,2,1.57,1438.69,33,1
MERCH_10972,M,0,3,1.3,8467.66,34,1
MERCH_10973,F,0,2,0.84,1654.82,23,1
MERCH_10974,F,1,1,0.58,2080.54,35,1
MERCH_10975,F,0,3,2.4,1121.56,29,1
MERCH_10976,F,1,1,0.46,4496.68,2,1
MERCH_10977,F,1,3,2.25,6916.45,14,0
MERCH_10978,F,1,2,1.1,7329.58,8,0
MERCH_10979,F,0,7,5.31,2991.26,1,1
MERCH_10980,F,0,4,2.61,2416.47,28,1
MERCH_10981,M,1,0,0.0,10393.39,3,0
MERCH_10982,F,2,2,1.07,5381.12,7,1
MERCH_10983,F,1,1,0.52,15931.41,34,0
MERCH_10984,M,1,1,0.49,13470.8,32,0
MERCH_10985,F,0,5,3.29,2688.53,9,1
MERCH_10986,M,0,4,3.7,1384.71,35,0
MERCH_10987,F,0,4,3.05,458.37,19,1
MERCH_10988,F,0,5,4.3,3115.36,15,1
MERCH_10989,M,0,6,5.64,7509.21,31,1
MERCH_10990,M,2,2,1.39,6646.92,16,0
MERCH_10991,M,0,1,0.53,2642.19,7,0
MERCH_10992,F,0,7,6.37,6825.66,35,1
MERCH_10993,F,0,8,6.28,2361.71,29,1
MERCH_10994,F,2,2,1.85,7454.9,2,0
MERCH_10995,F,1,3,2.27,10154.75,34,0
MERCH_10996,M,1,4,3.31,10286.3,35,1
MERCH_10997,F,2,0,0.0,6853.44,31,0
MERCH_10998,M,0,1,0.82,1861.74,12,0
MERCH_10999,F,1,2,1.42,7612.18,1,0
MERCH_11000,F,0,2,1.32,985.98,29,1
MERCH_11001,F,0,1,0.85,4368.55,1,1
MERCH_11002,M,1,2,1.65,15385.03,1,1
MERCH_11003,M,1,6,3.61,14595.08,15,1
MERCH_11004,M,0,4,2.7,2366.52,3,0
MERCH_11005,M,0,5,3.75,7930.43,14,0
MERCH_11006,M,1,3,1.25,11191.42,10,1
MERCH_11007,M,0,5,2.68,1992.7,3,1
MERCH_11008,F,0,6,3.23,1319.58,20,1
MERCH_11009,F,0,9,7.97,2282.4,27,1
MERCH_11010,F,0,2,1.16,3188.85,11,0
MERCH_11011,M,1,1,0.7,10303.37,3,0
MERCH_11012,M,0,2,1.71,3936.58,24,1
MERCH_11013,F,0,1,0.54,7795.16,10,1
MERCH_11014,M,1,1,0.47,12835.04,26,1
MERCH_11015,M,2,3,2.76,3937.79,32,1
MERCH_11016,F,0,3,2.36,4203.12,8,1
MERCH_11017,F,0,6,2.98,2588.13,13,1
MERCH_11018,M,0,9,7.66,1358.41,3,1
MERCH_11019,F,1,2,1.67,327.19,15,1
MERCH_11020,M,1,1,0.86,18018.74,21,1
MERCH_11021,F,1,1,0.55,9645.69,29,1
MERCH_11022,M,2,2,1.29,13814.26,27,1
MERCH_11023,M,1,1,0.78,8203.14,30,0
MERCH_11024,M,1,0,0.0,17291.2,14,0
MERCH_11025,F,0,7,3.07,6277.96,15,0
MERCH_11026,M,0,4,1.9,2109.07,14,0
MERCH_11027,M,2,2,1.46,8891.68,25,1
MERCH_11028,F,0,7,4.24,6798.92,27,1
MERCH_11029,M,0,5,2.01,1312.07,2,1
MERCH_11030,F,1,1,0.82,2991.81,17,0
MERCH_11031,F,0,6,3.78,942.84,15,1
MERCH_11032,F,1,4,2.29,623.54,27,1
